color,player name,platform,player id,car id,car name,game duration,score,goals,assists,saves,shots,shots conceded,goals conceded,goals conceded while last defender,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,avg speed,total distance,time slow speed,percentage slow speed,time boost speed,percentage boost speed,time supersonic speed,percentage supersonic speed,time on ground,percentage on ground,time low in air,percentage low in air,time high in air,percentage high in air,time powerslide,avg powerslide time,count powerslide,time most back,time most forward,avg distance to ball,avg distance to ball has possession,avg distance to ball no possession,avg distance to team mates,time behind ball,percentage behind ball,time in front of ball,percentage in front of ball,time defensive half,percentage defensive half,time offensive half,percentage offensive half,time defensive third,percentage defensive third,time neutral third,percentage neutral third,time offensive third,percentage offensive third,demos inflicted,demos taken,rank
blue,SneaX_39,PS4,SneaX_39,4284,Fennec,355,673,3,0,2,5,4,2,1,60,365,46.01,2072,1478,594,17,51,578,385,193,4,16,60.74,30.87,206,228,14,1475,480412,165.63,47.41,149.63,42.83,34.11,9.76,203.52,58.25,132.72,37.99,13.14,3.76,6.53,0.15,44,167.1,177.3,2535,2614,2466,3497,252.03,72.14,97.34,27.86,209.3,59.91,140.07,40.09,158.63,45.4,91.53,26.2,99.21,28.4,2,2,diamond
blue,kabaczek_777,PS4,kabaczek_777,4284,Fennec,355,222,0,1,0,1,4,2,1,0,505,40.37,2727,2193,534,24,45,312,109,203,2,17,69.86,31.41,208,210,92,1531,500456,161.33,46.18,134.69,38.56,53.32,15.26,149.93,42.92,175.97,50.37,23.44,6.71,7.43,0.13,57,183.5,157.2,2794,2794,2686,3497,264.66,75.76,84.68,24.24,222.63,63.73,126.71,36.27,165.18,47.28,110.01,31.49,74.14,21.22,0,2,diamond
orange,BCGintoBlueTT;Epic;54dae7bc087f41a8b9ddf0811bc07392;11603,BCGintoBlueTT,Epic,54dae7bc087f41a8b9ddf0811bc07392,11603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,diamond
orange,sprottlefreak,Steam,76561197973864733,2853,Twinzer,355,192,0,0,0,0,6,3,1,0,364,44.44,2304,1571,733,19,66,558,318,240,4,20,54.1,38.3,374,214,33,1499,495020,171.53,48.72,137.63,39.09,42.88,12.18,227.46,64.61,117.74,33.45,6.84,1.94,6.8,0.13,52,175.7,158.3,2721,2622,2717,3711,242.08,68.76,109.96,31.24,233.43,66.31,118.61,33.69,175.57,49.87,101.22,28.75,75.25,21.38,2,1,diamond
blue,Udjed30,Epic,8f907a67211a470381560fe9a97d03eb,4284,Fennec,371,764,2,0,5,4,12,4,2,50,330,53.15,1993,1527,466,20,42,311,121,190,3,17,33.26,46.26,246,500,187,1371,464908,206.88,55.7,138.59,37.31,25.96,6.99,233.46,62.85,125.81,33.87,12.16,3.27,4.2,0.16,27,226.5,138.9,2512,2256,2734,2786,296.97,79.95,74.46,20.05,225.4,60.68,146.03,39.32,182.53,49.14,100.19,26.97,88.71,23.88,0,0,diamond
blue,onsray,Steam,76561198354943280,23,Octane,371,424,1,1,2,2,12,4,2,50,465,49.9,2752,2239,513,28,46,1356,1064,292,13,25,46.07,33.49,481,560,235,1601,534257,156.44,42.47,140.03,38.02,71.86,19.51,229.21,62.23,133.47,36.24,5.65,1.53,6.87,0.12,57,135.4,220.1,2093,2103,2082,2786,250.05,67.89,118.28,32.11,202.22,54.9,166.11,45.1,159.17,43.21,82.04,22.27,127.12,34.51,2,1,diamond
orange,.Multi,Steam,76561197998893952,1568,Octane ZSR,371,657,3,0,0,6,6,3,2,50,325,32.54,1707,798,909,9,71,429,100,329,1,29,75.83,12.94,133,101,0,1355,455530,215.06,58.57,120.98,32.95,31.15,8.48,208.63,56.82,153.68,41.85,4.87,1.33,8.29,0.15,57,153.5,199,2044,1767,2388,3102,242.28,65.98,124.91,34.02,214.11,58.31,153.08,41.69,174.52,47.53,100.18,27.28,92.49,25.19,1,1,diamond
orange,S2_3MA,Epic,4622f43a1e694ff0897a44aebaa838f5,4284,Fennec,371,489,1,0,1,6,6,3,1,16.67,368,45.86,2187,1759,428,20,37,399,247,152,3,13,55.6,28.16,261,242,52,1378,465750,209.15,56.79,131.92,35.82,27.19,7.38,226.98,61.63,125.15,33.98,16.14,4.38,8.25,0.26,32,203.8,153.3,2490,2484,2505,3102,277.92,75.47,90.35,24.53,260.34,70.69,107.93,29.31,204.33,55.49,97.34,26.43,66.59,18.08,0,1,diamond
blue,Player 0,Steam,76561198226445036,23,Octane,395,609,2,1,3,3,9,4,1,66.67,329,57.39,2217,1830,387,23,36,744,614,130,10,12,22.5,48.14,64,496,388,1445,526364,201.29,50.98,159.64,40.43,33.89,8.58,230.73,58.44,156.68,39.68,7.43,1.88,7.25,0.13,55,157,214.8,2467,2196,2670,3412,286.4,72.54,108.43,27.46,238.72,60.46,156.1,39.54,191.28,48.45,94.52,23.94,109.03,27.61,0,0,diamond
blue,Player 0,Steam,76561198055827548,23,Octane,395,371,1,1,1,2,9,4,3,50,287,49.47,1945,1592,353,19,33,251,121,130,2,13,49.62,104.08,202,319,82,1361,494117,228.14,57.79,143.87,36.44,22.79,5.77,247.1,62.59,140.67,35.63,7.03,1.78,10.2,0.19,54,214.9,155.7,2548,2661,2482,3412,323.24,81.88,71.55,18.12,261.98,66.36,132.82,33.64,201.28,50.98,122.56,31.04,70.96,17.97,0,0,diamond
orange,StarLabZz1,Epic,c8226ae343fc4ac480da40ca07d7dd5d,23,Octane,395,836,4,0,1,5,5,3,2,80,268,50.22,1542,908,634,11,56,357,100,257,1,22,36.47,49.72,63,225,1,1392,505608,227.77,57.72,148.39,37.6,18.46,4.68,256.21,64.92,132.82,33.66,5.6,1.42,11.33,0.21,55,194.1,177,2418,2435,2380,2996,286.3,72.55,108.32,27.45,252.43,63.97,142.2,36.03,184.69,46.8,126.29,32,83.65,21.2,0,0,diamond
orange,XXCantDribbleXX,Epic,5625b549685d4bd78d7434f924a35ca8,23,Octane,395,314,0,2,0,4,5,3,1,0,403,53.79,2704,1900,804,25,74,633,372,261,5,23,39.45,33.77,261,407,92,1498,544065,193.6,49.24,154.21,39.22,45.34,11.53,240.8,61.25,139.29,35.43,13.06,3.32,10.87,0.11,98,175.7,194.8,2147,1916,2469,2996,269.24,68.48,123.91,31.52,254.5,64.73,138.66,35.27,187.19,47.61,118.02,30.02,87.94,22.37,0,0,diamond
blue,RobRoosterSD,Epic,d9939897f4d0442c8be85b8a1da12e8e,23,Octane,359,398,1,1,1,2,6,2,2,50,362,43.67,1943,1452,491,17,44,345,216,129,3,11,37.41,22.43,332,247,83,1422,467374,180.82,51.32,149.3,42.38,22.19,6.3,223.43,63.42,118.71,33.69,10.18,2.89,5.92,0.13,46,186,155.5,2635,2497,2806,3227,269.56,76.51,82.75,23.49,234.78,66.64,117.53,33.36,187,53.08,101.46,28.8,63.85,18.12,2,2,diamond
blue,sh00p_CRSNg,PS4,sh00p_CRSNg,23,Octane,359,398,2,0,0,5,6,2,0,40,413,44,2190,1498,692,18,60,427,265,162,3,14,62.57,14.6,343,296,34,1462,488236,174.18,48.93,146.95,41.28,34.86,9.79,196.03,55.07,145.32,40.82,14.63,4.11,4.43,0.11,40,162.5,182.7,2397,2484,2304,3227,276.02,77.54,79.96,22.46,246.93,69.37,109.05,30.63,183.91,51.66,104.72,29.42,67.35,18.92,0,1,diamond
orange,Demo-Sonic,Epic,3e5c245a6f1941408fb9e74be99cdfb9,23,Octane,359,440,1,1,1,3,7,3,0,33.33,367,48.17,2282,1687,595,19,54,726,481,245,5,22,26.42,42.12,114,235,26,1429,472496,177.72,50.2,152.78,43.15,23.54,6.65,215.98,61,121.29,34.26,16.77,4.74,9.3,0.1,89,165.8,175.4,2011,1796,2245,3277,234.78,66.31,119.26,33.69,196.37,55.46,157.68,44.54,133.58,37.73,118.72,33.53,101.74,28.74,3,1,diamond
orange,clamChowderman,XBox,fab82a0000000900,4284,Fennec,359,420,1,0,2,3,7,3,3,33.33,312,51.72,1885,1309,576,16,51,632,427,205,5,17,48.05,37.44,70,300,72,1416,472635,192.32,54.03,133.82,37.6,29.79,8.37,219.77,61.75,115,32.31,21.15,5.94,5.99,0.09,66,180.5,162.9,2749,2441,3054,3277,242,67.99,113.92,32.01,199.83,56.14,156.09,43.86,140.08,39.36,128.25,36.03,87.59,24.61,0,1,diamond
blue,tedy.,Epic,5ac5ebae0f9d4804aefe669006ed1958,4284,Fennec,212,264,1,0,1,2,4,4,1,50,364,45.94,1179,847,332,12,31,313,184,129,2,12,35.62,25.41,129,377,15,1499,290964,107.27,50.62,77.92,36.77,26.73,12.61,125.5,59.22,80.88,38.17,5.53,2.61,0.07,0.07,1,93.3,99.7,2051,2078,2053,3525,152.69,72.05,59.22,27.95,129.33,61.03,82.58,38.97,94.12,44.42,65.95,31.12,51.84,24.46,0,0,diamond
blue,Bandaka,Steam,76561198208104923,4284,Fennec,212,60,0,0,0,1,4,4,3,0,346,53.61,1407,1020,387,12,35,218,100,118,1,10,34.19,39.09,112,118,1,1544,297128,95.61,45.35,98.43,46.69,16.78,7.96,123.68,58.67,72.08,34.19,15.06,7.14,2.72,0.11,25,99.5,93.9,3001,2899,3149,3525,142.45,67.57,68.37,32.43,131.45,62.35,79.37,37.65,93.17,44.19,73.53,34.88,44.13,20.93,0,0,diamond
orange,DaddyMilot,PS4,DaddyMilot,23,Octane,212,559,3,0,2,3,3,1,0,100,326,46.07,1102,831,271,9,24,184,100,84,1,7,34.63,16.94,18,76,0,1397,263403,115.69,55.68,77.71,37.4,14.36,6.91,120.78,58.13,79.02,38.03,7.96,3.83,2.58,0.17,15,81,110.9,2472,2346,2523,3023,162.18,78.06,45.57,21.94,139.17,66.99,68.58,33.01,107.72,51.85,69.52,33.46,30.52,14.69,0,0,diamond
orange,mxrry_vapor,Epic,17b9a1089a294350a1bbedc6814a09ba,23,Octane,212,196,1,0,0,1,3,1,1,100,416,46.57,1498,1178,320,14,27,240,100,140,1,12,14.75,34.8,200,221,0,1480,285012,108.85,51.36,73.1,34.49,29.99,14.15,119.18,56.23,79.33,37.43,13.44,6.34,3.65,0.15,24,111,84.9,2299,2212,2414,3023,168.24,79.38,43.71,20.62,151.15,71.31,60.8,28.69,125.12,59.03,54.58,25.75,32.26,15.22,0,0,diamond
blue,Player 0,PS4,Player 0,4284,Fennec,515,770,3,2,1,5,7,4,2,60,353,56.73,2966,2270,696,29,63,425,246,179,4,15,47.47,74.74,643,546,105,1452,675407,254.28,49.41,196.22,38.13,64.11,12.46,328.98,63.93,170.89,33.21,14.74,2.86,2.83,0.12,23,273.8,214.3,2712,2749,2704,3254,405.77,78.85,108.84,21.15,328.98,63.93,185.64,36.07,249.25,48.43,148.03,28.77,117.33,22.8,2,0,diamond
blue,Player 0,PS4,Player 0,4284,Fennec,515,575,2,1,0,5,7,4,2,40,327,55.34,3111,2323,788,32,70,965,710,255,9,23,49.45,99.03,527,912,198,1404,663623,279.44,54.65,176.82,34.58,55.1,10.78,297.41,58.16,191.62,37.47,22.33,4.37,5.29,0.14,37,222.5,270.7,2257,2191,2251,3254,366.11,71.6,145.25,28.4,312.27,61.07,199.09,38.93,221.16,43.25,162.43,31.76,127.77,24.99,0,1,diamond
orange,StarLabZz1,Epic,c8226ae343fc4ac480da40ca07d7dd5d,23,Octane,515,570,2,0,2,5,10,5,3,40,284,48.29,2413,1556,857,16,67,189,0,189,0,16,75.86,52.19,101,66,2,1372,649674,282.26,55.2,208.32,40.74,20.77,4.06,308.37,60.31,179.01,35.01,23.96,4.69,8.6,0.13,66,281.6,214.6,2367,2171,2468,3366,366.11,71.6,145.23,28.4,338.64,66.22,172.71,33.78,239.97,46.93,177.71,34.75,93.66,18.32,0,1,diamond
orange,XXCantDribbleXX,Epic,5625b549685d4bd78d7434f924a35ca8,23,Octane,515,544,2,0,0,2,10,5,2,100,425,49.33,3537,2674,863,31,79,639,386,253,5,24,124.98,18.03,303,247,81,1469,684297,241.4,47.21,199.68,39.05,70.3,13.75,271.48,53.09,227.05,44.4,12.85,2.51,10.76,0.1,110,211.3,278.8,2562,2382,2731,3366,329.13,64.36,182.25,35.64,311.04,60.82,200.34,39.18,214.03,41.85,169.72,33.19,127.63,24.96,1,1,diamond
blue,Canadian Gamer,Steam,76561198195256411,23,Octane,334,536,2,0,2,5,3,1,0,40,285,52.93,1482,727,755,10,61,509,247,262,3,23,24.46,51.95,63,303,57,1331,426150,196.05,58.61,120.43,36,18.03,5.39,176,52.61,142.78,42.68,15.74,4.71,5.67,0.13,45,172.4,150.9,2300,2145,2409,3449,253.01,75.64,81.5,24.36,179.19,53.57,155.32,46.43,123.79,37.01,118.17,35.33,92.55,27.67,2,0,diamond
blue,********,Epic,5d3f9a83de894207a9956b65985b5577,4284,Fennec,334,282,0,2,0,2,3,1,1,0,388,54.63,2285,1934,351,24,32,654,494,160,6,14,32.73,56.37,198,395,105,1484,474343,164.73,49.26,132.54,39.63,37.14,11.11,195.16,58.36,125.26,37.46,13.99,4.18,6.06,0.09,64,151.1,173.2,2673,2324,2955,3449,236.55,70.74,97.85,29.26,158.38,47.36,176.03,52.64,116.11,34.72,126.93,37.96,91.36,27.32,0,0,diamond
orange,Snafley1073,Epic,d607cf8cb7f74919a232edb696ac783a,23,Octane,334,270,1,0,0,3,7,2,1,33.33,365,41.53,2096,1601,495,17,39,657,582,75,6,8,42.35,23.4,50,98,17,1410,446039,180.87,54.58,121.56,36.69,28.93,8.73,175.69,53.02,145.66,43.96,10.01,3.02,5.28,0.07,77,155.4,175,2000,1917,2047,2556,242.54,73.2,88.82,26.8,238.73,72.05,92.63,27.95,176.59,53.29,102.1,30.81,52.67,15.9,0,1,diamond
orange,Jose_flores0203,PS4,Jose_flores0203,23,Octane,334,220,0,1,1,0,7,2,1,0,311,45.13,1689,962,727,12,56,170,0,170,0,16,41.4,15.54,196,241,3,1360,429084,186.48,56.46,120.78,36.57,23.05,6.98,208.79,63.21,108.32,32.79,13.2,4,3.84,0.12,31,175.7,151,2343,2215,2515,2556,244.25,73.95,86.05,26.05,239.53,72.52,90.77,27.48,174.55,52.85,104.18,31.54,51.57,15.61,0,1,diamond
blue,xlx_Reptile_xlx,PS4,xlx_Reptile_xlx,4284,Fennec,397,708,4,0,1,5,10,3,2,80,391,47.34,2495,2061,434,24,38,432,301,131,4,11,66.19,35.46,458,286,38,1517,541956,192.29,49.64,126.51,32.66,68.54,17.7,211.7,54.65,166.37,42.95,9.27,2.39,3.6,0.17,21,201.8,168.2,2420,2226,2664,2838,275.06,71.01,112.27,28.99,250.65,64.71,136.68,35.29,190.98,49.31,115.41,29.8,80.94,20.9,0,3,diamond
blue,wrencH,Steam,76561198251223916,1568,Octane ZSR,397,662,0,3,3,5,10,3,1,0,431,41.44,2598,2019,579,22,49,775,583,192,6,16,65.89,39.86,302,180,16,1453,526621,209.67,52.87,135.5,34.17,51.43,12.97,223.46,56.34,160.57,40.49,12.57,3.17,6.43,0.11,61,181.6,198.6,2322,2014,2636,2838,290.29,73.19,106.31,26.81,260.38,65.65,136.22,34.35,189.09,47.68,128.89,32.5,78.61,19.82,2,0,diamond
orange,S!SLovesMe (High --> Sorry),Steam,76561198292483011,23,Octane,397,536,2,1,2,3,10,4,3,66.67,362,43.05,2290,1625,665,19,51,440,171,269,2,16,80.03,38.03,271,198,40,1481,537970,180.82,45.97,180.19,45.81,32.36,8.23,214.63,54.56,170.77,43.41,7.97,2.03,3.97,0.11,37,207.8,163,2944,2986,2912,3732,296.19,75.3,97.18,24.7,266.57,67.77,126.79,32.23,199.78,50.79,120.14,30.54,73.45,18.67,2,1,diamond
orange,sprottlefreak,Steam,76561197973864733,2853,Twinzer,397,448,1,0,1,7,10,4,1,14.29,394,55.48,2478,1782,696,21,64,790,592,198,7,18,18.4,34.7,265,177,37,1501,546024,190.78,48.48,162.6,41.32,40.12,10.2,253.56,64.44,130.87,33.26,9.07,2.3,8.9,0.13,68,165.4,204.6,2781,2400,3129,3732,277.68,70.57,115.82,29.43,250.26,63.6,143.24,36.4,183.4,46.61,122.53,31.14,87.57,22.25,1,1,diamond
blue,Canadian Gamer,Steam,76561198195256411,23,Octane,320,532,2,1,1,4,3,1,1,50,274,59.03,1432,718,714,11,59,285,149,136,2,12,20.38,51.32,160,421,50,1337,401922,188.11,59.38,102.34,32.3,26.36,8.32,172.19,54.35,133.62,42.18,11,3.47,4.14,0.09,44,171.3,134.2,2262,2075,2462,2822,242.7,76.61,74.11,23.39,210.7,66.51,106.11,33.49,158.59,50.06,89.34,28.2,68.88,21.74,2,1,diamond
blue,Prodigy2556,XBox,b97fddadf0010900,23,Octane,320,390,1,1,1,2,3,1,0,50,398,57.32,2222,1715,507,23,48,452,241,211,4,19,35.43,29.88,287,513,163,1531,465298,143.22,44.77,130.76,40.87,45.94,14.36,195.93,61.25,110.12,34.42,13.86,4.33,6.48,0.16,41,134.2,174.8,2124,1804,2411,2822,242.07,75.67,77.84,24.33,198.9,62.17,121.02,37.83,156.73,48.99,86.27,26.97,76.91,24.04,0,0,diamond
orange,Jabingus67,Epic,b749ea15747145fea2e201dad6753a13,4284,Fennec,320,337,1,0,1,1,6,3,2,100,423,52.05,2155,1661,494,21,46,282,151,131,2,14,29.46,27.53,249,472,61,1502,448665,136.73,43.58,148.53,47.34,28.51,9.09,180.8,57.62,113.02,36.02,19.95,6.36,7.2,0.11,64,140.5,170.2,2286,1898,2648,3402,217.5,69.32,96.27,30.68,175.25,55.85,138.52,44.15,128.29,40.89,113.95,36.32,71.54,22.8,0,2,diamond
orange,mswen7,PS4,mswen7,23,Octane,320,268,0,0,1,2,6,3,1,0,415,55.3,2215,1700,515,22,46,540,380,160,4,16,31.6,43.53,815,503,22,1420,427047,158.51,49.81,119.42,37.52,40.32,12.67,213.84,67.19,95.68,30.06,8.75,2.75,5.85,0.21,28,175,136.9,2736,2866,2594,3402,238.92,75.07,79.33,24.93,214.24,67.32,104.02,32.68,163.94,51.51,95.8,30.1,58.52,18.39,1,0,diamond
