color,player name,platform,player id,car id,car name,game duration,score,goals,assists,saves,shots,shots conceded,goals conceded,goals conceded while last defender,shooting percentage,bpm,avg boost amount,amount collected,amount collected big pads,amount collected small pads,count collected big pads,count collected small pads,amount stolen,amount stolen big pads,amount stolen small pads,count stolen big pads,count stolen small pads,0 boost time,100 boost time,amount used while supersonic,amount overfill total,amount overfill stolen,avg speed,total distance,time slow speed,percentage slow speed,time boost speed,percentage boost speed,time supersonic speed,percentage supersonic speed,time on ground,percentage on ground,time low in air,percentage low in air,time high in air,percentage high in air,time powerslide,avg powerslide time,count powerslide,time most back,time most forward,avg distance to ball,avg distance to ball has possession,avg distance to ball no possession,avg distance to team mates,time behind ball,percentage behind ball,time in front of ball,percentage in front of ball,time defensive half,percentage defensive half,time offensive half,percentage offensive half,time defensive third,percentage defensive third,time neutral third,percentage neutral third,time offensive third,percentage offensive third,demos inflicted,demos taken,rank
blue,Miguel55CQ,PS4,Miguel55CQ,23,Octane,418,934,5,1,1,5,7,5,3,100,386,50.36,2617,2128,489,26,44,498,390,108,5,11,54.59,53.13,860,484,116,1521,566061,195.69,46.85,159.93,38.29,62.04,14.85,263.88,63.18,149.87,35.88,3.92,0.94,0.88,0.22,4,191.1,190.9,2626,2572,2682,3279,306.39,73.36,111.28,26.64,296.41,70.97,121.26,29.03,220.8,52.86,122.06,29.22,74.81,17.91,1,0,platinum
blue,Jesuus2603,PS4,Jesuus2603,23,Octane,418,229,1,0,0,1,7,5,2,100,360,41.81,2144,1535,609,19,54,220,33,187,1,16,55.29,43.44,197,343,66,1411,527711,235.07,56.29,148.98,35.67,33.56,8.04,263.82,63.18,143.7,34.41,10.07,2.41,4.54,0.12,38,195.6,191.2,2864,2663,3015,3279,304.31,72.87,113.29,27.13,290.48,69.56,127.12,30.44,231.85,55.52,120.31,28.81,65.43,15.67,0,0,platinum
orange,simsclark;Steam;76561198065821953;11534,simsclark,Steam,76561198065821953,11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platinum
orange,mattydomingo,PS4,mattydomingo,1416,Breakout Type-S,418,424,1,2,0,3,6,6,4,33.33,327,43.95,1872,1328,544,16,43,209,100,109,1,9,59.61,55.72,692,280,0,1404,516133,228.18,54.68,148.87,35.68,40.22,9.64,274.61,65.81,138.74,33.25,3.92,0.94,4.43,0.49,9,199.5,187.2,3317,3396,3212,3576,303.72,72.79,113.55,27.21,277.26,66.45,140.01,33.55,218.28,52.31,111.61,26.75,87.37,20.94,0,0,platinum
blue,Vonburgerl,XBox,7355074ef6010900,4284,Fennec,208,298,1,1,1,2,1,0,0,50,362,45.2,1280,1017,263,12,22,304,172,132,2,11,49.36,23.73,30,184,27,1373,268256,119.75,58.8,68.82,33.79,15.1,7.41,120.21,59.02,74.18,36.42,9.27,4.55,2.58,0.13,20,105.6,94.9,2071,1864,2239,3009,163.55,80.3,40.12,19.7,98.19,48.21,105.48,51.79,57.09,28.03,82.54,40.53,64.03,31.44,1,1,platinum
blue,DaUsoChaz,XBox,0b45537df8010900,23,Octane,208,278,1,1,0,2,1,0,0,50,355,56.52,1182,755,427,9,33,412,183,229,3,16,19.01,26.54,76,170,141,1485,296516,104.68,50.33,79.94,38.43,23.38,11.24,132.66,63.78,73.74,35.45,1.6,0.77,5.15,0.2,26,99.8,105.8,2501,2336,2580,3009,156.51,75.25,51.49,24.75,87.9,42.26,120.1,57.74,64.64,31.08,65.28,31.38,78.08,37.54,1,0,platinum
orange,fladoodel,Epic,466617c0b99f4ca6969e794876b0d1b0,403,Dominus,208,190,0,0,1,1,4,2,2,0,397,57.64,1321,1112,209,15,21,415,343,72,5,8,7.62,58.33,183,248,76,1440,281573,106.06,52.21,73.51,36.19,23.56,11.6,110.2,54.25,86.73,42.69,6.21,3.06,2.66,0.09,30,73.5,135.6,2157,1885,2419,2755,126.7,62.37,76.43,37.63,141.07,69.45,62.06,30.55,110.16,54.23,57.97,28.54,35,17.23,0,1,platinum
orange,Xx strayz xX,XBox,7f81110100000900,23,Octane,208,90,0,0,1,0,4,2,0,0,248,48.21,798,540,258,6,22,80,45,35,1,3,6.39,13.99,215,59,54,1188,225859,139.45,69.71,45.53,22.76,15.07,7.53,146.47,73.22,53.58,26.78,0,0,4.14,0.46,9,135.8,64.9,2337,2642,2088,2755,149.48,74.72,50.57,25.28,165.27,82.61,34.78,17.39,133.76,66.86,47.03,23.51,19.26,9.63,1,1,platinum
blue,Getoffmymeaf,XBox,34c04fdffa010900,23,Octane,392,539,3,0,0,4,6,5,3,75,351,54,2302,1863,439,21,38,730,587,143,6,12,29.62,63.14,301,241,12,1437,508780,202.74,51.75,148.93,38.01,40.12,10.24,237.87,60.72,142.17,36.29,11.74,3,4.21,0.42,10,227.6,141.5,2803,2912,2696,3421,310.96,79.37,80.83,20.63,271.65,69.34,120.13,30.66,213.17,54.41,107.12,27.34,71.49,18.25,0,0,platinum
blue,yBBydddy,Epic,45d193d4073742398fc62554787f6908,23,Octane,392,372,1,2,1,2,6,5,2,50,434,46.95,2676,2213,463,26,42,738,589,149,7,13,39.33,26.92,189,386,110,1360,480627,216.67,55.3,156.98,40.06,18.18,4.64,221.53,56.54,155.42,39.67,14.86,3.79,5.31,0.14,39,142.1,226.9,2151,1944,2352,3421,284.68,72.66,107.14,27.34,251.34,64.15,140.48,35.85,170.22,43.44,139.87,35.7,81.72,20.86,2,0,platinum
orange,simsclark;Steam;76561198065821953;11534,simsclark,Steam,76561198065821953,11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platinum
orange,mattydomingo,PS4,mattydomingo,1416,Breakout Type-S,392,398,1,1,2,1,6,4,1,100,273,41.56,1839,1326,513,15,45,317,221,96,3,8,59.52,65.75,523,187,78,1321,456855,232.22,60.24,131.2,34.04,22.06,5.72,264.88,68.71,113.4,29.42,7.2,1.87,5.24,0.52,10,206.9,161.1,3470,3154,3778,3915,297.89,77.28,87.59,22.72,292.54,75.89,92.94,24.11,237.92,61.72,98.37,25.52,49.2,12.76,0,1,platinum
blue,Toky0vibes,XBox,b33ce409f2010900,4284,Fennec,306,447,1,0,3,1,10,6,1,100,383,45.2,1907,1526,381,18,36,318,192,126,2,13,27.4,23.29,343,283,18,1427,380473,166.41,54.92,102.26,33.75,34.36,11.34,181.12,59.77,112.14,37.01,9.78,3.23,4.64,0.1,46,126.1,172.5,2332,2265,2312,3051,206.75,68.23,96.29,31.77,182.92,60.36,120.12,39.64,139.77,46.12,85.71,28.28,77.56,25.59,1,1,platinum
blue,fladoodel,Epic,466617c0b99f4ca6969e794876b0d1b0,403,Dominus,306,212,1,0,0,1,10,6,5,100,308,50.03,1546,1076,470,13,43,400,279,121,3,11,12.84,67.95,166,235,22,1419,390846,167.63,54.78,111.5,36.44,26.87,8.78,185.4,60.59,111.67,36.49,8.92,2.92,11.34,0.25,45,175,111.5,2561,2139,3021,3051,229.03,74.85,76.97,25.15,212.3,69.38,93.7,30.62,170.4,55.69,81.37,26.59,54.23,17.72,2,0,platinum
orange,EasyE123abc,XBox,9e9fc50c00000900,4284,Fennec,306,607,4,0,0,5,2,2,0,80,362,43.34,1783,1246,537,14,47,261,100,161,1,14,23.95,36.88,393,164,0,1390,372338,169.92,56.84,100.36,33.57,28.67,9.59,220.74,73.84,72.25,24.17,5.95,1.99,1.84,0.17,11,150.3,136,2967,2983,2970,3176,239.36,80.07,59.57,19.93,197.56,66.09,101.38,33.91,147.73,49.42,96.79,32.38,54.41,18.2,1,2,platinum
orange,Kirieshka8575,XBox,2b4a623afc010900,23,Octane,306,428,2,1,0,5,2,2,2,40,281,46.54,1331,850,481,10,33,313,169,144,2,12,27.47,18.78,27,149,30,1304,353175,193.06,63.74,95.98,31.69,13.87,4.58,183.25,60.5,108.48,35.81,11.18,3.69,1.16,0.14,8,148.6,148.4,2487,2411,2361,3176,239.03,78.91,63.88,21.09,199.08,65.72,103.83,34.28,161.57,53.34,81.83,27.01,59.52,19.65,0,1,platinum
blue,simsclark;Steam;76561198065821953;11534,simsclark,Steam,76561198065821953,11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platinum
blue,mattydomingo,PS4,mattydomingo,1416,Breakout Type-S,376,396,2,0,1,3,5,3,0,66.67,254,40.91,1594,1056,538,12,46,138,0,138,0,12,38.88,41.08,237,146,0,1243,417415,236.49,63.32,118.92,31.84,18.08,4.84,262.68,70.33,107.41,28.76,3.4,0.91,5.53,0.39,14,226.8,134,3840,4040,3626,4013,290.62,77.81,82.87,22.19,291.13,77.95,82.36,22.05,233.32,62.47,104.82,28.07,35.35,9.46,1,0,platinum
orange,yBBydddy,Epic,45d193d4073742398fc62554787f6908,23,Octane,376,641,3,0,0,4,7,4,1,75,415,46.48,2421,1846,575,22,52,632,451,181,5,17,52.89,20.7,167,361,48,1387,475298,200,53.72,146.01,39.22,26.31,7.07,208.31,55.95,159.56,42.86,4.45,1.2,3.66,0.12,30,124.9,232.2,2374,2087,2687,3663,245.45,65.92,126.87,34.08,242.26,65.07,130.06,34.93,180.54,48.49,105.73,28.4,86.05,23.11,0,1,platinum
orange,Getoffmymeaf,XBox,34c04fdffa010900,23,Octane,376,290,0,1,2,1,7,4,3,0,328,53.04,2101,1734,367,20,33,332,276,56,3,5,21.96,63.29,454,284,23,1349,461131,217.97,58.49,126.67,33.99,28.01,7.52,251.24,67.42,117.24,31.46,4.17,1.12,6.41,0.43,15,233.9,124.6,3160,3423,2907,3663,292.26,78.43,80.39,21.57,282.58,75.83,90.07,24.17,207.89,55.79,134.32,36.04,30.44,8.17,0,0,platinum
blue,krsx15,PS4,krsx15,4284,Fennec,215,269,1,0,2,2,8,5,3,50,319,44.73,928,535,393,6,26,19,0,19,0,2,18.56,12.21,197,67,0,1256,238982,139.78,65.05,59.48,27.68,15.63,7.27,135.61,63.1,79.29,36.9,0,0,4.6,0.21,22,116.9,80.5,2110,1994,2160,2527,146.48,68.16,68.42,31.84,166.67,77.56,48.23,22.44,126.47,58.85,62.46,29.06,25.97,12.08,0,0,platinum
blue,Fortsha322,XBox,00fd3515fc010900,403,Dominus,215,198,0,1,1,1,8,5,2,0,347,48.93,1454,1214,240,14,24,336,300,36,3,4,35.64,24.14,317,201,5,1325,249756,127.07,59.98,72.64,34.29,12.13,5.73,140.25,66.2,67.96,32.08,3.64,1.72,0.97,0.32,3,78.8,117.4,2341,1633,2834,2527,129.26,61.02,82.58,38.98,156.46,73.86,55.38,26.14,130.04,61.39,44.88,21.19,36.92,17.43,0,0,platinum
orange,piccotti80,PS4,piccotti80,4284,Fennec,215,579,4,0,0,6,3,1,0,66.67,196,39.26,647,347,300,4,25,108,0,108,0,9,23.54,32.93,200,52,0,1262,236759,146.19,68.23,57.07,26.64,10.99,5.13,162.49,75.84,47.09,21.98,4.68,2.18,1.36,0.45,3,102,96.7,2466,2503,2494,2917,172.81,80.66,41.44,19.34,115.97,54.13,98.28,45.87,80.18,37.42,67.57,31.54,66.5,31.04,0,0,platinum
orange,Papa Georgio,Steam,76561197989353232,4284,Fennec,215,391,1,3,0,2,3,1,1,50,299,37.02,904,520,384,6,32,144,0,144,0,12,17.5,16.37,112,53,0,1275,244121,144.01,67.08,60.79,28.32,9.89,4.61,140.9,65.63,73.8,34.37,0,0,4.04,0.24,17,100.2,98.5,2280,2336,2012,2917,171.53,79.9,43.16,20.1,106.3,49.51,108.39,50.49,80.97,37.71,73.89,34.42,59.84,27.87,0,0,platinum
blue,jay_ceon_,PS4,jay_ceon_,23,Octane,262,566,2,0,3,3,6,4,2,66.67,359,48.46,1592,1352,240,16,20,484,388,96,5,8,40.99,56.93,120,247,111,1359,323244,153.1,58.65,85.81,32.87,22.14,8.48,144.25,55.26,105.7,40.49,11.09,4.25,0.4,0.08,5,114.6,133.5,1882,1565,1899,2881,195.07,74.73,65.98,25.27,149.88,57.41,111.17,42.59,114.15,43.73,70.61,27.05,76.29,29.22,1,0,platinum
blue,Flickyz_,PS4,Flickyz_,4284,Fennec,262,68,0,0,0,1,6,4,2,0,308,46.45,1085,781,304,8,29,102,0,102,0,11,27.51,27.53,269,46,12,1359,323863,142.55,54.49,106.1,40.55,12.98,4.96,167.75,64.11,84.86,32.43,9.03,3.45,4.56,0.76,6,134.7,111.4,2936,2985,2524,2881,195.07,74.56,66.56,25.44,161.57,61.76,100.06,38.24,107.91,41.25,93.31,35.66,60.41,23.09,1,0,platinum
orange,piccotti80,PS4,piccotti80,4284,Fennec,262,667,4,0,1,6,4,2,1,66.67,187,44.91,827,444,383,6,33,132,0,132,0,11,50.65,12.24,148,155,0,1227,286628,180.74,70.02,71.48,27.69,5.9,2.29,195.44,75.72,60.48,23.43,2.19,0.85,1.12,0.56,2,117.8,131,2147,1995,2511,3121,185.63,71.92,72.48,28.08,169.87,65.81,88.24,34.19,131.96,51.13,62.34,24.15,63.81,24.72,0,1,platinum
orange,Papa Georgio,Steam,76561197989353232,4284,Fennec,262,182,0,2,0,0,4,2,1,0,314,51.6,1370,976,394,13,33,171,87,84,1,7,24.67,25.03,105,221,12,1267,295922,163.9,63.7,84.55,32.86,8.85,3.44,184.48,71.7,70.17,27.27,2.64,1.03,2.52,0.21,12,134.5,119,2645,2444,2579,3121,179.57,69.79,77.73,30.21,168.19,65.37,89.1,34.63,128.81,50.06,75.42,29.31,53.06,20.62,0,1,platinum
blue,Damien,Psynet,d007797b4cb1d327,23,Octane,271,541,3,0,1,4,4,0,0,75,250,54.06,1114,836,278,10,24,106,64,42,1,4,34.96,54.04,130,170,41,1279,327015,168.92,62.24,91.65,33.77,10.85,4,165.47,60.97,99.2,36.55,6.74,2.48,1.1,0.55,2,143.9,117.1,2348,2208,2281,2839,214.84,79.16,56.57,20.84,176.52,65.04,94.9,34.96,144.37,53.19,71.89,26.49,55.16,20.32,0,0,platinum
blue,Sflipee,Epic,c7fa52f9c93d4577ae5363c26e69bd01,4284,Fennec,271,514,1,2,1,3,4,0,0,33.33,398,44.66,1769,1293,476,16,43,661,469,192,5,17,31.98,31.45,221,232,30,1420,356145,141.38,53.33,102.73,38.75,21,7.92,181.04,68.29,79.41,29.95,4.65,1.75,1.47,0.13,11,110.6,144.1,2377,2119,2462,2839,186.43,70.32,78.68,29.68,164.77,62.15,100.33,37.85,134.47,50.72,59.71,22.52,70.92,26.75,1,2,platinum
orange,Jroc1734,Epic,e627f4587d7f456892ae54313499d25e,4284,Fennec,271,205,0,0,1,3,7,4,2,0,194,55.01,933,662,271,9,23,214,118,96,2,8,9.6,48.67,49,243,81,1375,350985,160.06,59.25,92.67,34.3,17.42,6.45,176.83,65.46,87.16,32.26,6.16,2.28,2.41,0.14,17,141.6,118.7,2180,1866,2374,3264,191.51,70.89,78.63,29.11,165.18,61.15,104.96,38.85,120.74,44.69,88.71,32.84,60.7,22.47,2,0,platinum
orange,Trailblazzzer,Epic,1da4705e2de9441d8b35b3755abd0b52,7512,Lamborghini Countach LPI 800-4,271,174,0,0,1,1,7,4,2,0,424,47.49,1700,1322,378,16,34,353,177,176,2,17,34.42,42.4,345,216,23,1529,378243,112.31,41.95,122.73,45.84,32.69,12.21,163.52,61.07,100.64,37.59,3.58,1.34,1.71,0.09,20,118.2,136.7,2762,2628,2804,3264,172.92,64.59,94.81,35.41,155.68,58.15,112.05,41.85,116.77,43.61,83.29,31.11,67.67,25.28,0,1,platinum
blue,FNNBullets,PS4,FNNBullets,4284,Fennec,390,452,2,1,0,3,3,2,2,66.67,223,60.3,1592,977,615,16,54,401,212,189,4,16,7.79,59.58,152,553,187,1294,438155,257.73,66.68,113.49,29.36,15.27,3.95,271.56,70.26,107.5,27.81,7.43,1.92,3.98,0.21,19,199.2,189.4,2314,2252,2343,2873,292.45,75.67,94.04,24.33,266.63,68.99,119.85,31.01,208.69,54,116.34,30.1,61.46,15.9,0,1,platinum
blue,Harrbear123,PS4,Harrbear123,4284,Fennec,390,377,1,1,1,2,3,2,0,50,186,48.79,1126,468,658,7,57,154,0,154,0,13,31.51,48.84,236,244,1,1233,429115,264.96,68.47,104.54,27.02,17.46,4.51,277.09,71.61,106.22,27.45,3.65,0.94,0,0,0,208.9,186.5,2525,2378,2677,2873,283.6,73.29,103.36,26.71,291.54,75.34,95.42,24.66,200.1,51.71,139.83,36.14,47.03,12.15,0,1,platinum
orange,Sflipee,Epic,c7fa52f9c93d4577ae5363c26e69bd01,4284,Fennec,390,358,1,0,1,1,5,3,3,100,356,60.51,2336,1695,641,27,54,817,577,240,9,20,26.47,60.73,328,761,247,1284,459322,238.41,61.11,119.06,30.52,32.64,8.37,270.26,69.28,114.86,29.44,4.99,1.28,2.64,0.1,27,182.2,184.1,2515,2148,2860,3435,280.01,71.78,110.09,28.22,222.45,57.02,167.65,42.98,150.93,38.69,143.4,36.76,95.77,24.55,2,0,platinum
orange,Fibonacci_Itachi,PS4,Fibonacci_Itachi,4284,Fennec,390,324,1,0,0,2,5,3,0,50,229,70.24,1675,1218,457,20,42,435,267,168,5,16,9.13,43.54,85,808,245,1352,496579,226.91,58.17,145.97,37.42,17.22,4.41,266.47,68.31,118.72,30.43,4.92,1.26,3.75,0.17,22,194,183.7,2698,2405,2895,3435,293.73,75.3,96.37,24.7,221.02,56.66,169.08,43.34,163.8,41.99,134.85,34.57,91.44,23.44,0,0,platinum
blue,soccer_jesus,PS4,soccer_jesus,4284,Fennec,327,446,2,0,1,5,1,0,0,40,368,55.58,1985,1445,540,19,47,345,156,189,2,16,12.08,62.68,247,474,43,1383,436946,173.96,53.23,126.51,38.71,26.36,8.07,206.41,63.16,117.83,36.05,2.59,0.79,3.99,0.4,10,182.8,141.8,2694,2909,2470,2800,261.11,79.89,65.72,20.11,187.66,57.42,139.17,42.58,136.12,41.65,119.76,36.64,70.94,21.71,0,0,platinum
blue,M_Lyric,Epic,12ebbbea5c914d3780a97c32f9547170,4284,Fennec,327,296,0,1,0,2,1,0,0,0,211,39.76,1128,768,360,8,31,255,94,161,1,14,57.12,35.58,21,31,5,1222,380574,229.05,70.14,91.08,27.89,6.41,1.96,224.39,68.72,98.37,30.13,3.77,1.15,0,0,0,140.5,184.9,2030,1831,2225,2800,257.15,78.75,69.38,21.25,171.94,52.66,154.59,47.34,130.65,40.01,99.32,30.42,96.57,29.57,0,0,platinum
orange,simsclark;Steam;76561198065821953;11534,simsclark,Steam,76561198065821953,11534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platinum
orange,mattydomingo,PS4,mattydomingo,1416,Breakout Type-S,327,156,0,0,1,0,7,2,0,0,260,49.87,1417,954,463,13,41,231,108,123,2,11,41.21,74.55,255,366,91,1297,406078,191.21,58.52,114.07,34.91,21.47,6.57,230.94,70.68,93.21,28.53,2.6,0.8,4.46,0.41,11,171.1,151.3,3257,3206,3320,3504,235.55,72.09,91.2,27.91,249.31,76.3,77.44,23.7,188.86,57.8,95.05,29.09,42.84,13.11,0,0,platinum
blue,ATLANTA-BOY-1985,PS4,ATLANTA-BOY-1985,597,DeLorean Time Machine,273,306,0,1,2,0,9,4,0,0,314,61.37,1412,1003,409,14,37,329,169,160,2,14,11.24,27.3,464,421,30,1303,325055,157.07,58.25,86.87,32.22,25.69,9.53,196.42,72.85,73.22,27.15,0,0,2.01,0.2,10,136.7,118.2,2697,2432,2724,2960,191.91,71.17,77.73,28.83,165.16,61.25,104.48,38.75,127.59,47.32,85.83,31.83,56.22,20.85,2,1,platinum
blue,Pulse winx,XBox,3ea50ee3ff010900,23,Octane,273,194,1,0,0,3,9,4,4,33.33,198,27.51,680,284,396,3,34,196,100,96,1,8,77.59,7.56,108,16,0,1292,322006,173.74,64.47,82.74,30.7,13.02,4.83,162.21,60.19,103.87,38.54,3.42,1.27,2.68,0.16,17,120.6,134.9,2407,2264,2423,2960,182.87,67.85,86.64,32.15,173.63,64.43,95.87,35.57,127.46,47.29,76.08,28.23,65.96,24.47,0,1,platinum
orange,krima10,PS4,krima10,23,Octane,273,555,2,1,2,5,3,1,1,40,378,52.74,1593,1343,250,17,21,327,259,68,3,6,26.97,59.3,390,356,40,1328,329050,162.46,61.01,82.22,30.88,21.61,8.12,167.73,62.99,93.21,35,5.35,2.01,1.64,0.15,11,139.5,114,2433,2131,2821,3324,191.2,71.8,75.09,28.2,172.56,64.8,93.73,35.2,135.79,50.99,76.58,28.76,53.93,20.25,0,2,platinum
orange,Sflipee,Epic,c7fa52f9c93d4577ae5363c26e69bd01,4284,Fennec,273,462,2,2,0,4,3,1,0,50,375,46.58,1665,1101,564,16,49,414,225,189,3,17,41.75,18.24,236,401,74,1414,356644,144.59,53.33,99.72,36.78,26.8,9.89,167.86,61.92,99.63,36.75,3.62,1.34,3.68,0.17,22,118.3,139.1,2496,2620,2225,3324,189.73,69.98,81.38,30.02,170.64,62.94,100.47,37.06,125.16,46.17,82.25,30.34,63.7,23.5,2,0,platinum
blue,ComatoseBrute,XBox,e792ea0200000900,402,Takumi,274,426,2,0,1,4,1,0,0,50,270,59.26,1336,830,506,10,47,311,150,161,2,15,13.62,55.37,307,229,69,1427,369752,146.4,54.08,106.32,39.27,18,6.65,209.35,77.33,61.38,22.67,0,0,6.76,0.2,33,145,120.7,3041,3203,2884,3325,210.97,77.93,59.75,22.07,164.56,60.79,106.16,39.21,111.67,41.25,100.64,37.17,58.41,21.58,1,1,platinum
blue,Roberto Calories,Steam,76561199017422774,4284,Fennec,274,322,1,1,0,2,1,0,0,50,293,54.15,1476,1176,300,16,30,505,347,158,4,16,23.85,45.76,120,456,68,1384,355766,144.62,53.31,105.3,38.82,21.34,7.87,179.24,66.08,92.01,33.92,0,0,1.94,0.49,4,120.5,144.2,2469,2069,2872,3325,201.7,74.36,69.55,25.64,156.7,57.77,114.55,42.23,112.81,41.59,85.48,31.51,72.96,26.9,0,1,platinum
orange,Sflipee,Epic,c7fa52f9c93d4577ae5363c26e69bd01,4284,Fennec,274,249,0,0,1,0,6,3,2,0,405,55.31,1886,1354,532,21,48,455,277,178,6,17,22.15,41.82,282,443,96,1522,394100,121.5,44.77,112.51,41.46,37.36,13.77,175.56,64.7,91.75,33.81,4.05,1.49,1.64,0.1,16,114.2,147.1,2477,1955,2756,3598,173.74,64.03,97.62,35.97,167.12,61.59,104.24,38.41,122.79,45.25,93.02,34.28,55.56,20.47,2,1,platinum
orange,trickydagger186,XBox,3d36f46cf5010900,23,Octane,274,104,0,0,1,1,6,3,1,0,200,63.69,968,602,366,8,35,90,48,42,1,5,4.65,80.19,301,239,56,1244,326917,189.4,69.07,70.06,25.55,14.74,5.38,211.65,77.19,61.01,22.25,1.54,0.56,1.41,0.28,5,150.5,114.1,2846,2623,2991,3598,200.02,72.95,74.18,27.05,196.82,71.78,77.38,28.22,146.03,53.26,94.18,34.35,33.99,12.4,0,0,platinum
blue,joei,Psynet,d6ba706995c71674,4284,Fennec,438,723,2,0,4,2,11,3,2,100,298,59.88,2133,1581,552,21,55,511,358,153,7,15,28.34,77.95,216,584,364,1455,596881,218.02,49.89,172.37,39.44,46.62,10.67,252.46,57.77,178.2,40.78,6.34,1.45,8.12,0.2,40,178.2,241.8,2087,2011,2161,2782,283.7,64.92,153.31,35.08,291.37,66.67,145.64,33.33,229.95,52.62,121.99,27.91,85.07,19.47,0,0,platinum
blue,CHIMPANAPE,Epic,fbd4cfdc6ef744e9baf49213db8095b9,8006,Mako,438,382,0,1,2,0,11,3,1,0,235,52.75,1861,989,872,15,69,272,80,192,1,16,29.38,37.52,109,520,20,1336,547366,249.09,57.16,166.49,38.21,20.17,4.63,285.41,65.5,145.75,33.45,4.58,1.05,3.58,0.51,7,247.9,176.4,2284,2095,2463,2782,309.48,71.02,126.27,28.98,308.73,70.85,127.02,29.15,259.63,59.58,100.26,23.01,75.85,17.41,0,0,platinum
orange,JonB619,PS4,JonB619,4284,Fennec,438,700,3,0,0,9,2,2,1,33.33,405,51.37,2947,2427,520,29,40,1002,853,149,10,13,40.51,81.74,929,487,153,1474,609243,208.61,47.66,168.55,38.51,60.56,13.84,254.36,58.11,170.16,38.87,13.21,3.02,6.2,0.11,55,198.1,220,2198,1910,2489,2900,340.07,77.69,97.65,22.31,234.57,53.59,203.16,46.41,162.4,37.1,135.5,30.96,139.82,31.94,0,0,platinum
orange,unyotyan,Steam,76561198032275645,23,Octane,438,204,0,1,0,2,2,2,1,0,242,33.21,1672,386,1286,5,111,513,0,513,0,44,42.91,7.95,248,65,1,1472,610019,235.57,53.82,164.27,37.53,37.82,8.64,285.76,65.29,148.55,33.94,3.35,0.77,14.09,0.14,99,221.2,198.3,2595,2659,2496,2900,308.37,70.46,129.28,29.54,227.06,51.88,210.6,48.12,144.65,33.05,164.97,37.69,128.04,29.26,0,0,platinum
blue,SantiNariz,Epic,bbe4bfe79f5944819eecf75f975e0c39,23,Octane,360,747,4,0,2,6,4,2,0,66.67,326,58.34,1950,1547,403,21,35,522,489,33,5,3,20.66,62.41,288,559,12,1446,478545,187.44,52.48,136.05,38.09,33.65,9.42,213.62,59.81,126.21,35.34,17.32,4.85,3.53,0.1,37,186.4,157.2,2543,2452,2665,3106,281.44,78.8,75.7,21.2,237.65,66.54,119.49,33.46,191.53,53.63,91.85,25.72,73.76,20.65,0,1,platinum
blue,Special-K 21,Epic,d4fbdd98435a49e98a7f91f62fd3ae10,1018,Dominus GT,360,218,0,2,0,2,4,2,2,0,161,40.46,819,350,469,5,40,229,100,129,1,11,39.88,50.98,227,156,3,1221,399678,269.69,75.48,75.51,21.13,12.1,3.39,261.42,73.17,89.5,25.05,6.37,1.78,0,0,0,159.9,183,2587,2812,2336,3106,248.71,69.61,108.59,30.39,224,62.69,133.3,37.31,172.95,48.4,104.69,29.3,79.66,22.29,0,1,platinum
orange,luhsacul,Epic,7f54a49db39241b491fccb154842a33b,4284,Fennec,360,506,2,0,1,3,8,4,3,66.67,380,53.99,2300,1853,447,22,43,1026,822,204,10,19,37.24,63.23,396,316,189,1476,481996,181.49,51.14,136.78,38.54,36.59,10.31,234.66,66.13,106.83,30.11,13.36,3.76,3.67,0.15,24,139.2,203.7,1981,1621,2357,2824,224.41,63.24,130.45,36.76,200.59,56.53,154.26,43.47,161.67,45.56,87.67,24.71,105.52,29.74,0,0,platinum
